Id,Date,Polarity,Polarity_Variance,Subjectivity,Subjectivity_Variance,Crop_Name
2445,1/26/2018,0.25,0.04,0.7,0.01,wheat
2449,1/25/2018,0.3,,0.62,,wheat
2452,1/24/2018,-0.6,0.72,0.95,0.0,wheat
2455,1/24/2018,0.3,0.01,0.62,0.04,wheat
2456,1/23/2018,0.1,0.0,0.6,0.02,wheat
2460,1/22/2018,0.3,0.02,0.62,0.06,wheat
2463,1/19/2018,0.6,0.25,0.95,0.16,wheat
2464,1/18/2018,0.09,0.0,0.52,0.01,wheat
2468,1/17/2018,0.3,0.02,0.62,0.1,wheat
2471,1/16/2018,0.34,0.03,0.57,0.02,wheat
2473,1/15/2018,-0.03,,0.25,,wheat
2475,01-12-2018,0.23,0.01,0.5,0.03,wheat
2478,01-12-2018,0.3,0.03,0.63,0.08,wheat
2479,01-11-2018,-0.3,,0.6,,wheat
2480,01-11-2018,-0.23,0.02,0.44,0.04,wheat
2485,01-10-2018,0.07,0.0,0.3,0.01,wheat
2489,01-09-2018,0.3,0.03,0.62,0.11,wheat
2496,01-08-2018,-0.07,0.0,0.6,0.03,wheat
2500,01-05-2018,0.15,0.01,0.48,0.01,wheat
2505,01-04-2018,-0.12,0.0,0.33,0.03,wheat
2506,01-03-2018,-0.33,0.03,0.78,0.06,wheat
2509,01-02-2018,0.02,,0.2,,wheat
2510,01-02-2018,-0.37,0.04,0.75,0.09,wheat
2514,12/29/2017,-0.08,0.0,0.3,0.0,wheat
2516,12/28/2017,-0.28,0.02,0.65,0.02,wheat
2518,12/27/2017,-0.2,0.01,0.47,0.01,wheat
2519,12/26/2017,-0.17,0.01,0.36,0.02,wheat
2520,12/22/2017,0.3,0.02,0.62,0.07,wheat
2522,12/21/2017,0.35,0.02,0.45,0.03,wheat
2523,12/21/2017,0.4,0.08,0.73,0.27,wheat
2524,12/20/2017,-0.1,0.0,0.5,0.05,wheat
2526,12/20/2017,-0.06,0.0,0.5,0.01,wheat
2528,12/19/2017,-0.8,,1.0,,wheat
2531,12/19/2017,0.4,0.15,0.73,0.04,wheat
2535,12/18/2017,0.3,0.03,0.62,0.03,wheat
2536,12/15/2017,0.3,0.02,0.62,0.01,wheat
2539,12/14/2017,0.0,0.0,0.3,0.04,wheat
2540,12/13/2017,0.11,,0.33,,wheat
2542,12/13/2017,0.4,,0.73,,wheat
2545,12-12-2017,0.45,,0.5,,wheat
2546,12-12-2017,-0.06,0.0,0.37,0.05,wheat
2548,12-12-2017,0.4,0.05,0.73,0.18,wheat
2552,12-11-2017,-0.04,0.0,0.3,0.0,wheat
2554,12-08-2017,0.4,0.04,0.73,0.08,wheat
2557,12-07-2017,0.11,0.0,0.39,0.04,wheat
2561,12-06-2017,0.0,,0.3,,wheat
2563,12-05-2017,0.3,0.03,0.62,0.01,wheat
2568,12-04-2017,0.4,0.08,0.73,0.14,wheat
2570,12-01-2017,0.21,,0.44,,wheat
2571,12-01-2017,0.45,0.05,0.79,0.16,wheat
2573,11/30/2017,0.05,0.0,0.3,0.01,wheat
2575,11/29/2017,0.4,0.05,0.73,0.01,wheat
2580,11/28/2017,0.3,0.03,0.62,0.04,wheat
2583,11/27/2017,0.1,0.0,0.4,0.05,wheat
2584,11/27/2017,0.1,,0.33,,wheat
2585,11/27/2017,-0.08,0.01,0.63,0.01,wheat
2587,11/27/2017,0.23,0.03,0.59,0.02,wheat
2588,11/24/2017,0.0,,0.0,,wheat
2590,11/22/2017,0.3,,0.62,,wheat
2593,11/21/2017,0.3,0.02,0.62,0.12,wheat
2598,11/20/2017,-0.03,0.0,0.3,0.0,wheat
2601,11/17/2017,0.3,0.02,0.46,0.07,wheat
2602,11/16/2017,0.3,,0.56,,wheat
2603,11/16/2017,-0.07,0.0,0.53,0.01,wheat
2607,11/15/2017,0.3,,0.62,,wheat
2610,11/14/2017,-0.02,0.0,0.3,0.0,wheat
2617,11/13/2017,0.0,,0.0,,wheat
2618,11-10-2017,0.0,,0.3,,wheat
2620,11-09-2017,0.12,0.01,0.4,0.05,wheat
2623,11-09-2017,0.3,0.01,0.62,0.01,wheat
2628,11-08-2017,-0.3,,0.4,,wheat
2631,11-07-2017,-0.06,0.0,0.48,0.07,wheat
2633,11-06-2017,0.6,,0.95,,wheat
2635,11-03-2017,0.12,0.0,0.75,0.05,wheat
2639,11-02-2017,0.3,,0.62,,wheat
2647,11-01-2017,0.3,0.05,0.62,0.02,wheat
2651,10/31/2017,0.0,,0.3,,wheat
2656,10/30/2017,-0.12,0.0,0.67,0.04,wheat
2657,10/27/2017,0.15,0.01,0.47,0.06,wheat
2660,10/26/2017,-0.07,0.0,0.36,0.04,wheat
2662,10/25/2017,-0.2,0.03,0.5,0.02,wheat
2664,10/25/2017,0.3,,0.62,,wheat
2666,10/24/2017,0.0,,0.3,,wheat
2669,10/23/2017,-0.03,0.0,0.3,0.0,wheat
2675,10/20/2017,0.29,0.03,0.51,0.01,wheat
2679,10/19/2017,0.0,0.0,0.4,0.05,wheat
2680,10/19/2017,0.4,,0.73,,wheat
2683,10/18/2017,-0.16,0.01,0.3,0.0,wheat
2684,10/17/2017,0.14,0.02,0.45,0.0,wheat
2685,10/17/2017,-0.2,,0.38,,wheat
2687,10/16/2017,0.23,,0.24,,wheat
2690,10/16/2017,0.04,0.0,0.3,0.0,wheat
2694,10/13/2017,0.3,0.0,0.62,0.02,wheat
2695,10-12-2017,0.4,0.02,0.9,0.24,wheat
2698,10-12-2017,0.3,,0.62,,wheat
2699,10-11-2017,0.14,,0.44,,wheat
2700,10-11-2017,-0.13,0.0,0.57,0.03,wheat
2701,10-10-2017,-0.13,,0.42,,wheat
2703,10-10-2017,-0.3,,0.2,,wheat
2704,10-10-2017,0.19,0.01,0.48,0.01,wheat
2707,10-09-2017,0.5,0.07,0.9,0.12,wheat
2710,10-06-2017,0.3,0.0,0.62,0.07,wheat
2713,10-05-2017,0.3,0.04,0.62,0.19,wheat
2716,10-04-2017,-0.12,0.01,0.7,0.09,wheat
2717,10-03-2017,-0.18,,0.47,,wheat
2719,10-03-2017,-0.12,0.01,0.67,0.07,wheat
2720,10-02-2017,0.0,,0.0,,wheat
2723,10-02-2017,0.0,0.0,0.3,0.0,wheat
2724,9/29/2017,0.25,0.04,0.5,0.06,wheat
2725,9/29/2017,0.0,0.0,0.3,0.0,wheat
2726,9/28/2017,-0.04,0.0,0.34,0.0,wheat
2728,9/27/2017,0.3,,0.62,,wheat
2730,9/26/2017,0.0,,0.3,,wheat
2733,9/25/2017,0.0,0.0,0.32,0.0,wheat
2735,9/22/2017,0.4,0.04,0.73,0.05,wheat
2740,9/21/2017,0.34,0.06,0.62,0.05,wheat
2744,9/20/2017,0.3,0.04,0.62,0.0,wheat
2745,9/19/2017,0.23,0.03,0.49,0.0,wheat
2748,9/19/2017,0.3,,0.62,,wheat
2751,9/18/2017,-0.05,0.0,0.3,0.01,wheat
2753,9/15/2017,0.5,,0.35,,wheat
2754,9/15/2017,0.25,0.02,0.35,0.0,wheat
2758,9/14/2017,0.36,0.08,0.72,0.03,wheat
2762,9/13/2017,0.4,0.06,0.73,0.07,wheat
2763,09-12-2017,0.25,0.03,0.5,0.12,wheat
2764,09-12-2017,0.0,,0.3,,wheat
2768,09-11-2017,-0.16,0.01,0.28,0.0,wheat
2769,09-08-2017,-0.13,,0.17,,wheat
2771,09-08-2017,0.3,0.02,0.62,0.04,wheat
2773,09-07-2017,0.3,0.0,0.62,0.01,wheat
2777,09-06-2017,0.3,0.03,0.62,0.0,wheat
2781,09-05-2017,0.13,0.01,0.27,0.04,wheat
2782,09-05-2017,0.4,0.05,0.73,0.04,wheat
2784,09-01-2017,0.4,0.05,0.73,0.02,wheat
2790,8/31/2017,0.3,0.03,0.62,0.08,wheat
2792,8/30/2017,0.15,,0.25,,wheat
2793,8/30/2017,-0.06,0.01,0.63,0.01,wheat
2797,8/29/2017,0.25,0.02,0.5,0.01,wheat
2800,8/28/2017,-0.25,0.03,0.4,0.08,wheat
2802,8/28/2017,-0.06,0.0,0.35,0.01,wheat
2803,8/25/2017,0.0,,0.3,,wheat
2804,8/24/2017,0.16,,0.54,,wheat
2805,8/24/2017,0.16,,0.54,,wheat
2808,8/24/2017,0.3,,0.62,,wheat
2810,8/23/2017,0.3,0.0,0.62,0.0,wheat
2811,8/22/2017,0.05,0.0,0.4,0.04,wheat
2816,8/22/2017,0.3,,0.62,,wheat
2817,8/21/2017,0.7,,0.6,,wheat
2819,8/21/2017,-0.02,0.0,0.3,0.0,wheat
2821,8/18/2017,0.13,0.0,0.47,0.01,wheat
2825,8/17/2017,0.4,0.04,0.73,0.14,wheat
2826,8/16/2017,0.65,0.05,0.95,0.07,wheat
2828,8/15/2017,0.17,0.01,0.36,0.0,wheat
2829,8/14/2017,0.7,,0.6,,wheat
2832,8/14/2017,0.14,0.01,0.45,0.03,wheat
2833,08-11-2017,-0.1,,0.33,,wheat
2834,08-11-2017,0.14,0.01,0.45,0.02,wheat
2835,08-10-2017,0.06,0.0,0.38,0.0,wheat
2838,08-10-2017,-0.08,0.0,0.53,0.02,wheat
2845,08-09-2017,0.27,0.1,0.5,0.0,wheat
2847,08-08-2017,0.43,0.01,0.73,0.08,wheat
2848,08-07-2017,0.7,0.1,0.6,0.0,wheat
2850,08-07-2017,0.0,,0.0,,wheat
2851,08-07-2017,0.3,0.05,0.62,0.06,wheat
2858,08-04-2017,0.3,0.03,0.62,0.05,wheat
2860,08-03-2017,0.0,,0.0,,wheat
2864,08-03-2017,0.0,0.0,0.3,0.04,wheat
2867,08-02-2017,0.4,,0.73,,wheat
2870,08-01-2017,0.17,0.01,0.3,0.01,wheat
2871,7/31/2017,0.7,0.24,0.6,0.18,wheat
2872,7/31/2017,0.8,,0.75,,wheat
2873,7/31/2017,0.22,,0.37,,wheat
2875,7/31/2017,-0.01,0.0,0.33,0.0,wheat
2878,7/28/2017,0.3,0.02,0.51,0.01,wheat
2879,7/27/2017,-0.8,,1.0,,wheat
2881,7/27/2017,0.0,,0.3,,wheat
2887,7/26/2017,0.24,0.01,0.52,0.01,wheat
2888,7/25/2017,-0.0,,0.41,,wheat
2889,7/25/2017,0.7,0.15,0.6,0.02,wheat
2890,7/24/2017,0.7,0.09,0.72,0.01,wheat
2893,7/24/2017,-0.02,0.0,0.3,0.0,wheat
2900,7/21/2017,0.3,0.02,0.62,0.06,wheat
2904,7/20/2017,-0.02,0.0,0.46,0.01,wheat
2907,7/19/2017,0.3,0.01,0.77,0.07,wheat
2909,7/18/2017,0.6,0.05,0.95,0.07,wheat
2910,7/17/2017,0.47,0.07,0.55,0.1,wheat
2914,7/17/2017,0.6,0.1,0.95,0.08,wheat
2915,7/14/2017,0.0,,0.0,,wheat
2918,7/14/2017,0.23,0.02,0.47,0.01,wheat
2919,7/14/2017,0.61,,0.71,,wheat
2921,7/13/2017,0.14,0.0,0.5,0.05,wheat
2922,07-12-2017,0.17,0.01,0.68,0.07,wheat
2925,07-12-2017,-0.15,0.02,0.85,0.23,wheat
2926,07-11-2017,0.35,0.04,0.43,0.01,wheat
2928,07-10-2017,0.7,0.05,0.71,0.01,wheat
2930,07-10-2017,0.27,0.04,0.53,0.01,wheat
2934,07-07-2017,0.1,0.01,0.45,0.1,wheat
2936,07-06-2017,0.5,0.05,0.47,0.05,wheat
2937,07-05-2017,0.7,0.07,0.6,0.0,wheat
2938,07-05-2017,0.0,,0.4,,wheat
2940,07-05-2017,-0.1,0.01,0.38,0.01,wheat
2941,07-05-2017,0.6,0.07,0.95,0.09,wheat
2942,07-03-2017,0.4,0.04,0.73,0.07,wheat
2944,6/30/2017,-0.4,0.11,0.68,0.0,wheat
2945,6/30/2017,0.2,0.01,0.46,0.04,wheat
2947,6/30/2017,0.22,0.02,0.75,0.06,wheat
2948,6/29/2017,0.05,0.0,0.49,0.12,wheat
2949,6/29/2017,0.22,0.05,0.51,0.01,wheat
2953,6/28/2017,0.3,,0.62,,wheat
2954,6/27/2017,0.3,0.0,0.62,0.02,wheat
2956,6/26/2017,0.14,,0.45,,wheat
2958,6/26/2017,0.47,0.03,0.47,0.02,wheat
2961,6/23/2017,0.36,0.11,0.57,0.02,wheat
2962,6/23/2017,0.6,0.17,0.95,0.18,wheat
2966,6/22/2017,-0.13,0.01,0.27,0.02,wheat
2968,6/21/2017,0.6,0.14,0.95,0.12,wheat
2969,6/20/2017,0.36,0.02,0.65,0.06,wheat
2974,6/19/2017,0.6,0.07,0.95,0.1,wheat
2977,6/16/2017,0.43,0.04,0.57,0.01,wheat
2981,6/15/2017,0.0,,0.3,,wheat
2983,6/14/2017,0.3,0.02,0.68,0.01,wheat
2985,6/13/2017,0.37,0.04,0.62,0.02,wheat
2987,06-12-2017,0.25,,0.5,,wheat
2990,06-12-2017,0.07,0.0,0.29,0.01,wheat
2992,06-09-2017,-0.25,0.02,0.75,0.07,wheat
2995,06-08-2017,0.3,0.04,0.62,0.19,wheat
2998,06-07-2017,0.6,0.11,0.95,0.11,wheat
3000,06-06-2017,0.4,,0.53,,wheat
3001,06-06-2017,0.43,0.03,0.65,0.05,wheat
3002,06-05-2017,0.7,,0.6,,wheat
3003,06-05-2017,0.5,0.05,0.5,0.03,wheat
3008,06-02-2017,0.6,0.18,0.95,0.12,wheat
3012,06-01-2017,0.3,,0.62,,wheat
3013,5/31/2017,0.3,0.02,0.62,0.11,wheat
3014,5/30/2017,0.43,,0.55,,wheat
3016,5/30/2017,0.0,,0.3,,wheat
3017,5/29/2017,0.02,,0.2,,wheat
3019,5/26/2017,0.6,,0.9,,wheat
3021,5/26/2017,0.3,0.03,0.62,0.09,wheat
3025,5/25/2017,0.36,0.06,0.68,0.05,wheat
3028,5/24/2017,-0.1,,0.0,,wheat
3031,5/24/2017,0.3,0.03,0.62,0.04,wheat
3034,5/23/2017,0.6,0.08,0.55,0.04,wheat
3036,5/22/2017,0.16,0.01,0.44,0.1,wheat
3038,5/22/2017,0.12,0.0,0.42,0.01,wheat
3040,5/19/2017,0.3,0.02,0.57,0.01,wheat
3041,5/19/2017,0.6,0.05,0.95,0.11,wheat
3042,5/18/2017,0.25,0.0,0.28,0.0,wheat
3046,5/18/2017,-0.04,0.0,0.32,0.0,wheat
3051,5/17/2017,0.49,0.06,0.73,0.05,wheat
3053,5/16/2017,0.45,0.06,0.43,0.05,wheat
3054,5/15/2017,0.33,,0.67,,wheat
3056,5/15/2017,-0.24,0.02,0.46,0.01,wheat
3061,05-12-2017,0.0,0.0,0.3,0.0,wheat
3063,05-11-2017,0.39,0.06,0.82,0.08,wheat
3065,05-10-2017,0.25,0.02,0.5,0.06,wheat
3067,05-10-2017,0.43,0.11,0.68,0.08,wheat
3071,05-09-2017,0.0,,0.0,,wheat
3073,05-09-2017,-0.15,0.02,0.61,0.02,wheat
3075,05-09-2017,0.4,,0.73,,wheat
3076,05-08-2017,0.7,,0.6,,wheat
3082,05-08-2017,-0.02,0.0,0.3,0.01,wheat
3086,05-05-2017,0.07,0.0,0.38,0.04,wheat
3087,05-04-2017,-0.18,0.01,0.35,0.02,wheat
3091,05-04-2017,0.22,0.03,0.37,0.01,wheat
3092,05-03-2017,-0.09,0.0,0.34,0.03,wheat
3093,05-03-2017,0.21,0.02,0.49,0.02,wheat
3094,05-02-2017,0.5,0.09,0.5,0.02,wheat
3095,05-02-2017,-0.7,0.25,0.83,0.1,wheat
3102,05-02-2017,-0.03,,0.33,,wheat
3105,05-01-2017,0.5,0.07,0.5,0.05,wheat
3106,05-01-2017,0.35,0.06,0.65,0.11,wheat
3109,05-01-2017,0.36,0.02,0.57,0.05,wheat
3110,05-01-2017,-0.25,0.01,0.4,0.02,wheat
3115,4/28/2017,0.12,0.0,0.58,0.02,wheat
3117,4/27/2017,0.0,,0.0,,wheat
3118,4/27/2017,0.3,,0.62,,wheat
3120,4/26/2017,0.3,,0.62,,wheat
3123,4/25/2017,0.3,0.01,0.62,0.02,wheat
3127,4/24/2017,0.35,0.06,0.43,0.09,wheat
3133,4/24/2017,0.3,0.03,0.62,0.05,wheat
3134,4/21/2017,0.12,0.0,0.35,0.03,wheat
3135,4/20/2017,0.3,,0.62,,wheat
3137,4/19/2017,0.3,0.01,0.62,0.02,wheat
3139,4/18/2017,0.08,,0.16,,wheat
3140,4/18/2017,0.3,0.04,0.62,0.04,wheat
3143,4/17/2017,0.3,0.04,0.62,0.08,wheat
3145,4/14/2017,0.3,0.03,0.38,0.04,wheat
3148,4/13/2017,0.3,,0.62,,wheat
3149,04-12-2017,0.0,,0.0,,wheat
3152,04-12-2017,0.3,0.04,0.62,0.04,wheat
3153,04-11-2017,0.25,0.02,0.5,0.01,wheat
3157,04-11-2017,-0.2,0.01,0.52,0.02,wheat
3158,04-10-2017,-0.02,0.0,0.3,0.0,wheat
3159,04-07-2017,0.23,0.03,0.35,0.06,wheat
3161,04-07-2017,0.3,0.02,0.62,0.06,wheat
3162,04-06-2017,0.3,0.08,0.62,0.07,wheat
3163,04-05-2017,-0.12,,0.26,,wheat
3165,04-05-2017,0.4,,0.73,,wheat
3169,04-04-2017,0.23,0.0,0.61,0.02,wheat
3176,04-03-2017,0.6,0.05,0.95,0.09,wheat
3177,3/31/2017,0.4,0.04,0.73,0.14,wheat
3179,3/31/2017,0.16,0.01,0.54,0.05,wheat
3185,3/30/2017,0.0,0.0,0.3,0.04,wheat
3187,3/29/2017,0.4,0.02,0.73,0.06,wheat
3188,3/28/2017,-0.08,0.0,0.4,0.02,wheat
3189,3/28/2017,0.4,0.03,0.73,0.09,wheat
3190,3/27/2017,-0.05,,0.2,,wheat
3192,3/27/2017,-0.12,0.0,0.18,0.01,wheat
3199,3/24/2017,0.17,0.01,0.6,0.04,wheat
3203,3/23/2017,0.3,,0.62,,wheat
3204,3/22/2017,-0.3,0.03,0.4,0.02,wheat
3206,3/21/2017,-0.03,0.0,0.41,0.0,wheat
3207,3/21/2017,0.3,0.01,0.62,0.03,wheat
3211,3/20/2017,0.3,0.02,0.62,0.02,wheat
3214,3/17/2017,0.3,0.04,0.62,0.03,wheat
3215,3/16/2017,0.3,0.02,0.62,0.03,wheat
3218,3/15/2017,0.3,0.03,0.62,0.07,wheat
3219,3/14/2017,0.3,0.04,0.62,0.19,wheat
3223,3/13/2017,-0.15,0.01,0.3,0.0,wheat
3225,03-10-2017,-0.03,0.0,0.61,0.19,wheat
3227,03-10-2017,0.6,0.12,0.95,0.16,wheat
3230,03-09-2017,0.0,,0.3,,wheat
3233,03-08-2017,0.3,,0.62,,wheat
3239,03-07-2017,0.0,,0.3,,wheat
3245,03-06-2017,-0.04,0.0,0.35,0.01,wheat
3249,03-03-2017,0.6,0.08,0.95,0.17,wheat
3259,03-02-2017,0.25,0.03,0.5,0.02,wheat
3261,03-01-2017,0.0,,0.3,,wheat
3263,03-01-2017,0.2,0.0,0.32,0.0,wheat
3265,2/28/2017,0.11,,0.55,,wheat
3266,2/28/2017,0.12,0.0,0.38,0.0,wheat
3271,2/27/2017,0.16,0.01,0.54,0.15,wheat
3274,2/27/2017,-0.04,0.0,0.3,0.02,wheat
3275,2/24/2017,0.05,0.0,0.34,0.01,wheat
3276,2/24/2017,-0.16,0.01,0.28,0.01,wheat
3277,2/24/2017,-0.2,0.02,0.56,0.07,wheat
3278,2/23/2017,-0.15,,0.15,,wheat
3280,2/23/2017,0.0,0.0,0.28,0.04,wheat
3281,2/23/2017,0.18,0.01,0.3,0.02,wheat
3282,2/22/2017,-0.5,0.14,0.9,0.14,wheat
3285,2/22/2017,0.6,0.04,0.95,0.05,wheat
3287,2/21/2017,0.3,0.02,0.62,0.12,wheat
3291,2/20/2017,0.3,0.03,0.33,0.03,wheat
3296,2/17/2017,0.6,0.09,0.95,0.1,wheat
3299,2/16/2017,-0.13,,0.4,,wheat
3302,2/16/2017,0.06,,0.29,,wheat
3303,2/16/2017,-0.02,0.0,0.3,0.04,wheat
3305,2/15/2017,0.31,0.09,0.23,0.0,wheat
3306,2/15/2017,0.43,0.03,0.73,0.04,wheat
3315,2/14/2017,0.3,,0.62,,wheat
3319,2/13/2017,0.04,0.0,0.3,0.0,wheat
3320,02-10-2017,0.3,0.01,0.62,0.05,wheat
3322,02-09-2017,0.0,0.0,0.3,0.04,wheat
3323,02-08-2017,0.0,,0.3,,wheat
3324,02-07-2017,0.15,0.0,0.41,0.01,wheat
3325,02-07-2017,-0.4,,0.6,,wheat
3326,02-07-2017,0.0,,0.0,,wheat
3328,02-07-2017,-0.6,0.11,1.0,0.12,wheat
3332,02-06-2017,0.3,0.03,0.62,0.09,wheat
3334,02-03-2017,0.4,0.04,0.63,0.03,wheat
3339,02-02-2017,0.3,,0.62,,wheat
3341,02-01-2017,0.3,,0.62,,wheat
3345,1/31/2017,0.4,,0.73,,wheat
3347,1/30/2017,-0.04,0.0,0.38,0.0,wheat
3351,1/27/2017,-0.02,0.0,0.3,0.0,wheat
3353,1/26/2017,0.0,,0.3,,wheat
3355,1/25/2017,0.26,0.03,0.45,0.01,wheat
3359,1/24/2017,0.0,,0.0,,wheat
3360,1/24/2017,0.4,,0.73,,wheat
3365,1/23/2017,-0.11,0.0,0.39,0.01,wheat
3366,1/20/2017,0.29,0.06,0.51,0.02,wheat
3367,1/20/2017,0.0,0.0,0.4,0.01,wheat
3369,1/19/2017,-0.4,0.05,0.5,0.08,wheat
3371,1/19/2017,0.6,,0.95,,wheat
3378,1/18/2017,0.6,,0.95,,wheat
3382,1/17/2017,0.6,,0.95,,wheat
3385,1/16/2017,-0.12,0.0,0.3,0.0,wheat
3387,1/13/2017,0.0,,0.0,,wheat
3388,1/13/2017,0.3,0.04,0.62,0.1,wheat
3389,01-12-2017,0.12,,0.1,,wheat
3390,01-12-2017,0.2,0.01,0.47,0.05,wheat
3392,01-12-2017,0.0,,0.3,,wheat
3394,01-11-2017,0.3,0.0,0.62,0.01,wheat
3398,01-10-2017,0.1,0.0,0.3,0.02,wheat
3400,01-09-2017,0.08,0.0,0.53,0.02,wheat
3402,01-09-2017,0.3,0.04,0.62,0.03,wheat
3404,01-06-2017,0.3,0.09,0.62,0.08,wheat
3410,01-05-2017,0.3,0.06,0.62,0.04,wheat
3412,01-04-2017,0.3,0.04,0.62,0.05,wheat
3413,01-03-2017,0.0,,0.3,,wheat
3414,01-02-2017,0.01,,0.14,,wheat
3415,12/30/2016,0.3,0.02,0.62,0.02,wheat
3417,12/29/2016,0.3,0.03,0.7,0.02,wheat
3420,12/28/2016,0.3,0.02,0.49,0.01,wheat
3422,12/27/2016,0.3,,0.62,,wheat
3424,12/23/2016,0.3,0.03,0.62,0.11,wheat
3426,12/22/2016,0.2,0.01,0.3,0.02,wheat
3427,12/21/2016,0.0,0.0,0.3,0.04,wheat
3429,12/20/2016,-0.3,0.02,0.62,0.06,wheat
3431,12/19/2016,-0.05,0.0,0.6,0.03,wheat
3433,12/16/2016,0.6,0.11,0.95,0.06,wheat
3434,12/15/2016,-0.06,,0.29,,wheat
3435,12/15/2016,-0.07,0.0,0.21,0.0,wheat
3438,12/14/2016,0.0,0.0,0.5,0.02,wheat
3442,12/13/2016,0.43,0.05,0.73,0.05,wheat
3445,12-12-2016,-0.33,0.05,0.54,0.15,wheat
3446,12-09-2016,0.17,0.01,0.54,0.03,wheat
3450,12-08-2016,-0.24,0.03,0.59,0.02,wheat
3453,12-07-2016,0.0,,0.3,,wheat
3456,12-06-2016,-0.12,,0.12,,wheat
3458,12-06-2016,0.4,0.03,0.73,0.04,wheat
3459,12-05-2016,0.4,0.06,0.73,0.09,wheat
3461,12-02-2016,0.51,0.05,0.61,0.03,wheat
3463,12-01-2016,0.18,,0.34,,wheat
3466,11/30/2016,0.07,,0.35,,wheat
3469,11/29/2016,0.05,0.0,0.62,0.1,wheat
3477,11/23/2016,0.31,0.01,0.47,0.0,wheat
3478,11/23/2016,0.7,0.07,0.6,0.02,wheat
3483,11/22/2016,0.0,,0.5,,wheat
3484,11/22/2016,0.4,0.02,0.62,0.03,wheat
3486,11/21/2016,0.58,,0.42,,wheat
3487,11/21/2016,0.3,,0.62,,wheat
3490,11/18/2016,-0.11,0.01,0.4,0.01,wheat
3491,11/18/2016,-0.09,0.0,0.53,0.02,wheat
3495,11/17/2016,0.3,,0.62,,wheat
3498,11/16/2016,0.0,0.0,0.03,0.0,wheat
3499,11/16/2016,0.0,,0.0,,wheat
3500,11/16/2016,0.3,0.02,0.62,0.1,wheat
3501,11/15/2016,0.3,0.03,0.62,0.06,wheat
3502,11/14/2016,0.17,,0.38,,wheat
3504,11/14/2016,0.25,0.01,0.37,0.03,wheat
3505,11-11-2016,0.4,0.1,0.73,0.04,wheat
3508,11-10-2016,-0.19,0.01,0.49,0.04,wheat
3511,11-10-2016,0.4,0.11,0.73,0.11,wheat
3512,11-09-2016,0.25,0.02,0.5,0.0,wheat
3515,11-09-2016,-0.09,0.0,0.3,0.03,wheat
3518,11-08-2016,0.3,0.05,0.62,0.09,wheat
3520,11-07-2016,0.4,0.06,0.73,0.12,wheat
3523,11-04-2016,0.3,0.02,0.39,0.04,wheat
3525,11-03-2016,0.6,0.18,0.95,0.21,wheat
3526,11-02-2016,0.3,,0.62,,wheat
3528,11-01-2016,0.3,0.02,0.62,0.03,wheat
3532,10/31/2016,0.3,0.03,0.62,0.05,wheat
3535,10/28/2016,0.3,0.01,0.62,0.04,wheat
3537,10/27/2016,0.3,,0.62,,wheat
3538,10/26/2016,0.3,,0.62,,wheat
3539,10/25/2016,0.3,0.04,0.62,0.19,wheat
3541,10/24/2016,0.3,0.0,0.62,0.0,wheat
3543,10/21/2016,0.3,0.02,0.62,0.01,wheat
3544,10/20/2016,0.5,0.05,0.89,0.09,wheat
3545,10/20/2016,0.3,0.01,0.52,0.03,wheat
3548,10/20/2016,0.3,0.02,0.62,0.02,wheat
3550,10/19/2016,0.3,0.0,0.72,0.08,wheat
3551,10/18/2016,0.0,0.0,0.5,0.12,wheat
3554,10/18/2016,0.6,0.07,0.95,0.09,wheat
3556,10/17/2016,0.3,0.02,0.62,0.08,wheat
3557,10/14/2016,0.0,0.0,0.0,0.0,wheat
3558,10/14/2016,0.6,0.05,1.0,0.07,wheat
3561,10/13/2016,0.2,0.01,0.57,0.0,wheat
3565,10-12-2016,0.0,0.0,0.75,0.28,wheat
3566,10-12-2016,0.3,,0.62,,wheat
3568,10-11-2016,0.0,,0.3,,wheat
3570,10-10-2016,0.3,,0.62,,wheat
3572,10-07-2016,0.3,0.02,0.62,0.05,wheat
3573,10-06-2016,0.43,0.04,0.73,0.1,wheat
3575,10-05-2016,0.14,0.01,0.44,0.01,wheat
3577,10-04-2016,-0.8,,1.0,,wheat
3578,10-04-2016,-0.2,0.05,0.35,0.0,wheat
3579,10-03-2016,0.15,0.01,0.54,0.03,wheat
3580,10-03-2016,0.3,,0.62,,wheat
3581,9/30/2016,0.22,0.0,0.57,0.01,wheat
3582,9/30/2016,0.0,,0.3,,wheat
3583,9/29/2016,0.3,,0.62,,wheat
3584,9/28/2016,0.75,0.04,0.8,0.05,wheat
3586,9/28/2016,0.3,,0.62,,wheat
3587,9/27/2016,0.3,,0.62,,wheat
3589,9/26/2016,0.3,,0.62,,wheat
3591,9/23/2016,0.0,,0.3,,wheat
3593,9/22/2016,0.1,0.01,0.5,0.02,wheat
3595,9/21/2016,0.0,,0.3,,wheat
3596,9/20/2016,0.5,0.05,0.65,0.05,wheat
3598,9/20/2016,0.4,,0.73,,wheat
3600,9/19/2016,-0.28,0.04,0.75,0.28,wheat
3601,9/19/2016,0.4,,0.73,,wheat
3602,9/16/2016,0.3,0.03,0.62,0.05,wheat
3605,9/15/2016,0.4,,0.73,,wheat
3608,9/14/2016,0.3,0.03,0.62,0.01,wheat
3611,9/13/2016,0.0,,0.18,,wheat
3613,09-12-2016,0.4,0.0,0.9,0.11,wheat
